"행정구역(시군구)별","연령별",2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022
"행정구역(시군구)별","연령별",총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명),총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명)
"부산광역시","0 - 4세",21080,22524,-1444,6485,9178,9178,5417,6861,19640,20345,-705,6147,8793,8793,4700,5405,17784,18408,-624,5654,7814,7814,4316,4940,21059,20390,669,7047,9411,9411,4601,3932,15037,14778,259,4886,6468,6468,3683,3424,13461,13216,245,3952,6539,6539,2970,2725
"부산광역시","5 - 9세",16614,17584,-970,7128,6018,6018,3468,4438,16421,16634,-213,6912,6195,6195,3314,3527,15656,15826,-170,6478,5875,5875,3303,3473,20169,19963,206,8391,8017,8017,3761,3555,15844,15939,-95,6657,6009,6009,3178,3273,13842,13723,119,5306,5821,5821,2715,2596
"부산광역시","10 - 14세",12133,12754,-621,5149,4600,4600,2384,3005,11980,12311,-331,5004,4686,4686,2290,2621,11632,11883,-251,4685,4645,4645,2302,2553,14279,14386,-107,6292,5619,5619,2368,2475,11947,12224,-277,5297,4468,4468,2182,2459,10510,10596,-86,4168,4367,4367,1975,2061
"부산광역시","15 - 19세",20547,21027,-480,7333,7420,7420,5794,6274,18516,18615,-99,6257,6628,6628,5631,5730,18256,18324,-68,5688,6719,6719,5849,5917,19213,19256,-43,6584,7253,7253,5376,5419,16071,16143,-72,5388,5512,5512,5171,5243,14666,14335,331,4236,4918,4918,5512,5181
"부산광역시","20 - 24세",41137,41971,-834,10269,14398,14398,16470,17304,39933,40167,-234,9389,14204,14204,16340,16574,41342,40678,664,9024,14386,14386,17932,17268,48371,47154,1217,10945,17459,17459,19967,18750,46587,45695,892,9915,16214,16214,20458,19566,42610,41340,1270,7807,14844,14844,19959,18689
"부산광역시","25 - 29세",50571,55379,-4808,12010,20747,20747,17814,22622,49802,56320,-6518,11776,20842,20842,17184,23702,52961,59376,-6415,12367,22313,22313,18281,24696,61372,66487,-5115,14692,26857,26857,19823,24938,61396,67076,-5680,13869,27502,27502,20025,25705,53530,59077,-5547,11455,23960,23960,18115,23662
"부산광역시","30 - 34세",49046,52909,-3863,12587,22816,22816,13643,17506,43540,47694,-4154,11160,20795,20795,11585,15739,43074,46962,-3888,11016,20633,20633,11425,15313,51794,53535,-1741,13369,25169,25169,13256,14997,49049,50925,-1876,12317,23891,23891,12841,14717,45281,46978,-1697,10826,22561,22561,11894,13591
"부산광역시","35 - 39세",43847,46653,-2806,12876,19275,19275,11696,14502,41711,44417,-2706,12362,19182,19182,10167,12873,40380,42744,-2364,11840,18505,18505,10035,12399,47688,48249,-561,14420,22196,22196,11072,11633,39388,40173,-785,11422,18240,18240,9726,10511,33198,33862,-664,8825,16362,16362,8011,8675
"부산광역시","40 - 44세",32449,34027,-1578,10619,13597,13597,8233,9811,29937,31450,-1513,9873,13095,13095,6969,8482,29135,30501,-1366,9324,12797,12797,7014,8380,36509,37376,-867,12057,16368,16368,8084,8951,32551,33403,-852,10691,14147,14147,7713,8565,29231,29782,-551,8769,13588,13588,6874,7425
"부산광역시","45 - 49세",32766,34358,-1592,11619,13639,13639,7508,9100,30945,32648,-1703,10865,13419,13419,6661,8364,30021,31474,-1453,10139,13309,13309,6573,8026,34610,35719,-1109,12139,15411,15411,7060,8169,28788,29952,-1164,10148,12271,12271,6369,7533,23881,24662,-781,7899,10665,10665,5317,6098
"부산광역시","50 - 54세",27866,29826,-1960,10044,11946,11946,5876,7836,26018,27747,-1729,9311,11493,11493,5214,6943,26335,28030,-1695,9249,11787,11787,5299,6994,32152,33228,-1076,11697,14211,14211,6244,7320,28895,30360,-1465,10460,12508,12508,5927,7392,24785,25894,-1109,8474,11120,11120,5191,6300
"부산광역시","55 - 59세",28208,30964,-2756,10375,12078,12078,5755,8511,26658,28950,-2292,9697,11809,11809,5152,7444,24643,26451,-1808,8835,10849,10849,4959,6767,29164,30699,-1535,10651,13048,13048,5465,7000,25248,27132,-1884,9205,11059,11059,4984,6868,20470,21765,-1295,7062,8995,8995,4413,5708
"부산광역시","60 - 64세",21958,24257,-2299,7893,9560,9560,4505,6804,21295,23399,-2104,7654,9612,9612,4029,6133,21543,23416,-1873,7644,9644,9644,4255,6128,27277,28955,-1678,9739,12139,12139,5399,7077,25093,27550,-2457,8988,11132,11132,4973,7430,20767,22404,-1637,7182,9355,9355,4230,5867
"부산광역시","65 - 69세",14324,15613,-1289,5313,6180,6180,2831,4120,13881,15145,-1264,5095,6229,6229,2557,3821,13518,14528,-1010,4816,6076,6076,2626,3636,17604,18673,-1069,6514,7868,7868,3222,4291,16976,18526,-1550,6340,7492,7492,3144,4694,14410,15449,-1039,5129,6494,6494,2787,3826
"부산광역시","70 - 74세",9922,10533,-611,3744,4235,4235,1943,2554,9472,9951,-479,3523,4117,4117,1832,2311,9262,9781,-519,3450,4113,4113,1699,2218,11490,12268,-778,4352,5171,5171,1967,2745,10982,11861,-879,4216,4803,4803,1963,2842,9011,9623,-612,3324,3985,3985,1702,2314
"부산광역시","75 - 79세",7913,8300,-387,2928,3271,3271,1714,2101,7553,8110,-557,2697,3402,3402,1454,2011,7135,7484,-349,2585,3113,3113,1437,1786,8462,8886,-424,3329,3616,3616,1517,1941,7336,7894,-558,2846,3161,3161,1329,1887,5701,5937,-236,2158,2429,2429,1114,1350
"부산광역시","80세이상",8692,8792,-100,2702,3574,3574,2416,2516,8793,8951,-158,2818,3671,3671,2304,2462,9027,9192,-165,2882,3856,3856,2289,2454,10616,10952,-336,3549,4711,4711,2356,2692,10135,10595,-460,3427,4208,4208,2500,2960,8494,8767,-273,2763,3618,3618,2113,2386
"대구광역시","계",321182,333118,-11936,110696,125447,125447,85039,96975,321158,335400,-14242,113477,122144,122144,85537,99779,312419,336092,-23673,112136,119033,119033,81250,104923,347248,364083,-16835,122954,133114,133114,91180,108015,304761,329080,-24319,105699,115986,115986,83076,107395,265354,276873,-11519,81016,102771,102771,81567,93086
"대구광역시","0 - 4세",18297,17701,596,6236,7585,7585,4476,3880,16353,15816,537,5784,6440,6440,4129,3592,14192,13977,215,5225,5343,5343,3624,3409,14809,14641,168,5497,6002,6002,3310,3142,11760,11528,232,4373,4598,4598,2789,2557,10170,9277,893,3165,4304,4304,2701,1808
"대구광역시","5 - 9세",13996,13683,313,5936,5014,5014,3046,2733,13259,13226,33,5667,4747,4747,2845,2812,12406,12553,-147,5444,4389,4389,2573,2720,14160,14342,-182,6311,5146,5146,2703,2885,12217,12167,50,5353,4341,4341,2523,2473,10918,10235,683,4264,4128,4128,2526,1843
"대구광역시","10 - 14세",11204,11039,165,5513,3680,3680,2011,1846,10876,11086,-210,5455,3614,3614,1807,2017,10453,10737,-284,5169,3490,3490,1794,2078,11064,11422,-358,5622,3732,3732,1710,2068,9877,10130,-253,4945,3237,3237,1695,1948,8999,8775,224,3986,3141,3141,1872,1648
"대구광역시","15 - 19세",15922,16983,-1061,6926,5285,5285,3711,4772,14830,16144,-1314,6341,4913,4913,3576,4890,14140,15727,-1587,5997,4547,4547,3596,5183,14372,15368,-996,6144,4557,4557,3671,4667,11843,13151,-1308,4713,3746,3746,3384,4692,11665,11598,67,3627,3310,3310,4728,4661
"대구광역시","20 - 24세",27402,29795,-2393,8027,8829,8829,10546,12939,27696,30337,-2641,8180,8763,8763,10753,13394,27897,31646,-3749,8066,8764,8764,11067,14816,33122,34347,-1225,8690,10234,10234,14198,15423,29199,33015,-3816,7421,8955,8955,12823,16639,28167,29876,-1709,5719,8130,8130,14318,16027
"대구광역시","25 - 29세",34817,37411,-2594,8897,12497,12497,13423,16017,37199,40598,-3399,9848,13252,13252,14099,17498,37982,43485,-5503,10259,13948,13948,13775,19278,43453,47438,-3985,11521,16073,16073,15859,19844,41207,46415,-5208,10593,15456,15456,15158,20366,36189,41013,-4824,8551,13637,13637,14001,18825
"대구광역시","30 - 34세",35567,36251,-684,10045,15288,15288,10234,10918,33241,33655,-414,9590,13649,13649,10002,10416,30911,32818,-1907,9109,12637,12637,9165,11072,35231,36907,-1676,10638,14776,14776,9817,11493,32837,34630,-1793,9609,13708,13708,9520,11313,30045,30881,-836,7918,12875,12875,9252,10088
"대구광역시","35 - 39세",33035,33080,-45,10716,13919,13919,8400,8445,32145,32338,-193,10673,13183,13183,8289,8482,29709,30843,-1134,9928,12092,12092,7689,8823,31931,32891,-960,10829,13299,13299,7803,8763,26920,27813,-893,9077,10930,10930,6913,7806,22717,22520,197,6763,9634,9634,6320,6123
"대구광역시","40 - 44세",26108,26410,-302,9781,10302,10302,6025,6327,24701,25323,-622,9333,9666,9666,5702,6324,23431,24388,-957,9190,8893,8893,5348,6305,26398,27286,-888,10164,10276,10276,5958,6846,23186,24192,-1006,8793,8947,8947,5446,6452,20859,20822,37,6955,8492,8492,5412,5375
"대구광역시","45 - 49세",25389,26382,-993,10102,9763,9763,5524,6517,25248,26440,-1192,10208,9611,9611,5429,6621,24183,25819,-1636,9877,9319,9319,4987,6623,26136,27241,-1105,10638,9991,9991,5507,6612,21825,23290,-1465,8801,8250,8250,4774,6239,17870,18506,-636,6515,7132,7132,4223,4859
"대구광역시","50 - 54세",20997,22383,-1386,8021,8542,8542,4434,5820,21555,23025,-1470,8505,8423,8423,4627,6097,21558,23535,-1977,8973,8327,8327,4258,6235,24483,25786,-1303,9788,9605,9605,5090,6393,21003,23075,-2072,8367,8228,8228,4408,6480,17807,18962,-1155,6437,7323,7323,4047,5202
"대구광역시","55 - 59세",19246,20863,-1617,6986,8153,8153,4107,5724,20248,21701,-1453,7874,7987,7987,4387,5840,19706,21670,-1964,7788,7991,7991,3927,5891,21308,22739,-1431,8260,8500,8500,4548,5979,17704,19971,-2267,6994,6979,6979,3731,5998,14021,15490,-1469,4920,5723,5723,3378,4847
"대구광역시","60 - 64세",13901,15001,-1100,4798,6015,6015,3088,4188,14986,16041,-1055,5556,6044,6044,3386,4441,15832,17350,-1518,5887,6613,6613,3332,4850,18020,19433,-1413,6650,7291,7291,4079,5492,15903,18162,-2259,5985,6390,6390,3528,5787,12815,14387,-1572,4350,5237,5237,3228,4800
"대구광역시","65 - 69세",8792,9452,-660,3054,3858,3858,1880,2540,9860,10405,-545,3647,4095,4095,2118,2663,10156,10986,-830,3835,4369,4369,1952,2782,11703,12477,-774,4404,4924,4924,2375,3149,10667,11754,-1087,3912,4495,4495,2260,3347,8502,9421,-919,2907,3657,3657,1938,2857
"대구광역시","70 - 74세",5850,5988,-138,2071,2498,2498,1281,1419,6389,6649,-260,2423,2716,2716,1250,1510,6802,7145,-343,2615,2903,2903,1284,1627,7555,7883,-328,2852,3180,3180,1523,1851,6705,7352,-647,2520,2798,2798,1387,2034,5357,5713,-356,1833,2263,2263,1261,1617
"대구광역시","75 - 79세",4832,4918,-86,1734,1964,1964,1134,1220,5688,5784,-96,2121,2368,2368,1199,1295,5804,6022,-218,2288,2434,2434,1082,1300,5885,6060,-175,2263,2435,2435,1187,1362,4721,4994,-273,1712,2046,2046,963,1236,3444,3596,-152,1193,1495,1495,756,908
"대구광역시","80세이상",5827,5778,49,1853,2255,2255,1719,1670,6884,6832,52,2272,2673,2673,1939,1887,7257,7391,-134,2486,2974,2974,1797,1931,7618,7822,-204,2683,3093,3093,1842,2046,7187,7441,-254,2531,2882,2882,1774,2028,5809,5801,8,1913,2290,2290,1606,1598
"인천광역시","계",409465,411135,-1670,147772,118622,118622,143071,144741,433639,433706,-67,155992,131244,131244,146403,146470,420014,422351,-2337,150091,125990,125990,143933,146270,444556,460304,-15748,163316,134310,134310,146930,162678,433137,421714,11423,150553,126760,126760,155824,144401,395140,367039,28101,123107,116812,116812,155221,127120
"인천광역시","0 - 4세",22293,22919,-626,8357,6643,6643,7293,7919,23429,24526,-1097,8894,7647,7647,6888,7985,20491,21674,-1183,7695,6781,6781,6015,7198,20102,21875,-1773,7959,6555,6555,5588,7361,17376,16616,760,6466,5135,5135,5775,5015,16087,13418,2669,4909,4783,4783,6395,3726
"인천광역시","5 - 9세",17937,18853,-916,8087,4990,4990,4860,5776,19047,19993,-946,8602,5654,5654,4791,5737,17339,18011,-672,7759,5078,5078,4502,5174,18983,20103,-1120,8661,5525,5525,4797,5917,16967,16582,385,7385,4648,4648,4934,4549,15965,14149,1816,6089,4520,4520,5356,3540
