"서울특별시","　제조업",16102522,15370138,-0.19,16253554,15095113,-0.07,16305816,15212795,0.03,15308948,14172140,-0.26,15683182,14916563,0.18
"서울특별시","　　음식료품 및 담배제조업",385666,366542,0.00,398290,366341,0.00,423962,387726,0.01,460157,408566,0.01,480185,432692,0.01
"서울특별시","　　섬유 의복 및 가죽 제품 제조업",6505866,6198666,-0.03,6455899,5759860,-0.11,6426723,5225461,-0.14,5688189,4531006,-0.20,5402301,4761593,0.07
"서울특별시","　　목재종이인쇄 및 복제업",1914359,1864394,-0.01,1931864,1795352,-0.02,2128303,2033352,0.06,1912015,1880256,-0.04,1908907,1745032,-0.03
"서울특별시","　　석탄 및 석유 화학제품 제조업",821448,825962,-0.01,864445,888789,0.02,1027820,1045357,0.04,1246364,1215356,0.04,1309859,1126080,-0.02
"서울특별시","　　비금속광물 및 금속제품 제조업",908302,899425,-0.01,860241,855692,-0.01,888350,857411,0.00,778532,741461,-0.03,895237,755189,0.00
"서울특별시","　　전기 전자 및 정밀기기 제조업",3599929,3204587,-0.06,3664559,3351248,0.04,3342068,3685702,0.09,3260142,3633871,-0.01,3607658,4027557,0.08
"서울특별시","　　기계 운송장비 및 기타 제품 제조업",1966952,1989268,-0.06,2078256,2050408,0.01,2068590,1978005,-0.02,1963549,1859549,-0.03,2079035,2190005,0.08
"서울특별시","전기, 가스, 증기 및 공기 조절 공급업",1606280,1912500,0.02,1263509,1994744,0.02,1306325,2315887,0.05,1915330,2790705,0.06,1548345,2887553,0.01
"서울특별시","건설업",12555732,11807884,0.13,13556880,12142426,0.09,13930797,11873481,-0.07,14103472,11757747,-0.03,13328297,10758261,-0.27
"서울특별시","서비스업",338541773,327361401,1.95,355061456,339625359,3.14,367668867,350750750,2.74,370890147,351112823,0.09,394050513,363024617,2.83
"서울특별시","　도매 및 소매업",60466240,58491556,0.23,61511855,59678918,0.30,62776682,62346453,0.65,61174517,62066529,-0.06,62468292,62276057,0.05
"서울특별시","　운수 및 창고업",10101222,10171331,-0.03,10061317,10567762,0.10,10476525,10512757,-0.01,9234379,8762723,-0.40,11208580,9896426,0.27
"서울특별시","　숙박 및 음식점업",11221553,10414503,-0.05,11803607,10722003,0.08,12771196,11310928,0.15,9657555,8596609,-0.70,9755973,8577385,0.00
