"시도별","경제활동별",2002,2002,2002,2003,2003,2003,2004,2004,2004,2005,2005,2005,2006,2006,2006,2007,2007,2007,2008,2008,2008,2009,2009,2009,2010,2010,2010,2011,2011,2011,2012,2012,2012,2013,2013,2013,2014,2014,2014,2015,2015,2015,2016,2016,2016,2017,2017,2017,2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021
"시도별","경제활동별",실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질
"시도별","경제활동별",원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률
"대전광역시","건설업",1702967,95289,5.9,2034698,331731,19.5,2055164,20466,1.0,1991114,-64050,-3.1,1916986,-74128,-3.7,1578195,-338791,-17.7,1506333,-71862,-4.6,1559039,52706,3.5,1777328,218289,14.0,1688955,-88373,-5.0,1496494,-192461,-11.4,1524079,27585,1.8,1308053,-216026,-14.2,1319758,11705,0.9,1492235,172477,13.1,1449541,-42694,-2.9,1435544,-13997,-1.0,1591750,156206,10.9,1739903,148153,9.3,1889164,149261,8.6
"대전광역시","서비스업",16632459,915867,5.8,17928686,1296227,7.8,18197336,268650,1.5,19242598,1045262,5.7,19951873,709275,3.7,20955259,1003386,5.0,21855893,900634,4.3,22750172,894279,4.1,23983569,1233397,5.4,24978989,995420,4.2,25316508,337519,1.4,25608430,291922,1.2,26021624,413194,1.6,26550970,529346,2.0,27399078,848108,3.2,27837391,438313,1.6,28402523,565132,2.0,29281188,878665,3.1,29492798,211610,0.7,30194473,701675,2.4
"울산광역시","지역내총생산(시장가격)",55068266,4644814,9.2,54100049,-968217,-1.8,59706880,5606831,10.4,61626834,1919954,3.2,62869561,1242727,2.0,65950587,3081026,4.9,64401338,-1549249,-2.3,63392764,-1008574,-1.6,66254235,2861471,4.5,71517190,5262955,7.9,71957705,440515,0.6,72322408,364703,0.5,72408971,86563,0.1,72854409,445438,0.6,73477668,623259,0.9,72968962,-508706,-0.7,71344390,-1624572,-2.2,72024599,680209,1.0,67136435,-4888164,-6.8,69523278,2386843,3.6
"울산광역시","농업, 임업 및 어업",158064,-6612,-4.0,109547,-48517,-30.7,141324,31777,29.0,156527,15203,10.8,154822,-1705,-1.1,169948,15126,9.8,165046,-4902,-2.9,179907,14861,9.0,155284,-24623,-13.7,163807,8523,5.5,153122,-10685,-6.5,167651,14529,9.5,183273,15622,9.3,161276,-21997,-12.0,157943,-3333,-2.1,158628,685,0.4,148260,-10368,-6.5,136186,-12074,-8.1,129266,-6920,-5.1,146990,17724,13.7
"울산광역시","광제조업",27302494,1905785,7.5,27660856,358362,1.3,32385573,4724717,17.1,32459841,74268,0.2,32852206,392365,1.2,33950358,1098152,3.3,34799194,848836,2.5,34677390,-121804,-0.4,35572978,895588,2.6,40767400,5194422,14.6,38986785,-1780615,-4.4,38238655,-748130,-1.9,37498178,-740477,-1.9,37862770,364592,1.0,37803591,-59179,-0.2,36420554,-1383037,-3.7,35843060,-577494,-1.6,36875230,1032170,2.9,33731749,-3143481,-8.5,35144111,1412362,4.2
"울산광역시","전기, 가스, 증기 및 공기 조절 공급업",831520,-126139,-13.2,893596,62076,7.5,1150314,256718,28.7,1170246,19932,1.7,1275033,104787,9.0,1296218,21185,1.7,1064647,-231571,-17.9,1104725,40078,3.8,1221555,116830,10.6,1163959,-57596,-4.7,1490295,326336,28.0,1653751,163456,11.0,1807919,154168,9.3,1860348,52429,2.9,1773267,-87081,-4.7,2024633,251366,14.2,1627138,-397495,-19.6,1976375,349237,21.5,2330972,354597,17.9,2314509,-16463,-0.7
"울산광역시","건설업",1619495,58231,3.7,1832683,213188,13.2,1707354,-125329,-6.8,1796376,89022,5.2,2286691,490315,27.3,3138182,851491,37.2,2791938,-346244,-11.0,2392101,-399837,-14.3,2285767,-106334,-4.4,2091164,-194603,-8.5,2420330,329166,15.7,2727804,307474,12.7,2462675,-265129,-9.7,2514887,52212,2.1,2785832,270945,10.8,3564908,779076,28.0,3029518,-535390,-15.0,2303180,-726338,-24.0,2089984,-213196,-9.3,1865790,-224194,-10.7
"울산광역시","서비스업",10233812,1090466,11.9,10304153,70341,0.7,10687836,383683,3.7,11192198,504362,4.7,11839725,647527,5.8,12193298,353573,3.0,12736099,542801,4.5,12776748,40649,0.3,13343817,567069,4.4,13956709,612892,4.6,14859685,902976,6.5,15920772,1061087,7.1,16759241,838469,5.3,17796900,1037659,6.2,17919008,122108,0.7,17873475,-45533,-0.3,18034345,160870,0.9,18258586,224241,1.2,17888902,-369684,-2.0,18440677,551775,3.1
"세종특별자치시","지역내총생산(시장가격)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6883305,,,8635120,1751815,25.5,9261543,626423,7.3,9729904,468361,5.1,10140164,410260,4.2,10423610,283446,2.8,11091040,667430,6.4,11647981,556941,5.0,12509390,861409,7.4
"세종특별자치시","농업, 임업 및 어업",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,190454,,,224143,33689,17.7,191583,-32560,-14.5,208827,17244,9.0,233362,24535,11.7,191458,-41904,-18.0,162276,-29182,-15.2,141132,-21144,-13.0,153712,12580,8.9
"세종특별자치시","광제조업",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2256257,,,2393118,136861,6.1,2310713,-82405,-3.4,2319543,8830,0.4,2267707,-51836,-2.2,2252771,-14936,-0.7,2405584,152813,6.8,2724362,318778,13.3,2991128,266766,9.8
"세종특별자치시","전기, 가스, 증기 및 공기 조절 공급업",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,156457,,,168150,11693,7.5,169193,1043,0.6,162323,-6870,-4.1,193225,30902,19.0,175862,-17363,-9.0,147443,-28419,-16.2,224472,77029,52.2,232962,8490,3.8
"세종특별자치시","건설업",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1351858,,,1696432,344574,25.5,1517706,-178726,-10.5,1656834,139128,9.2,1561125,-95709,-5.8,1456476,-104649,-6.7,1323239,-133237,-9.1,1092471,-230768,-17.4,1010786,-81685,-7.5
"세종특별자치시","서비스업",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2494331,,,3540995,1046664,42.0,4327707,786712,22.2,4638282,310575,7.2,5040089,401807,8.7,5531561,491472,9.8,6217793,686232,12.4,6682919,465126,7.5,7343913,660994,9.9
"경기도","지역내총생산(시장가격)",186126487,14683372,8.6,196745165,10618678,5.7,208742156,11996991,6.1,222816035,14073879,6.7,242756988,19940953,8.9,255550481,12793493,5.3,268221081,12670600,5.0,273835863,5614782,2.1,300716256,26880393,9.8,313748238,13031982,4.3,327820620,14072382,4.5,346430719,18610099,5.7,362159526,15728807,4.5,381978306,19818780,5.5,399827962,17849656,4.7,426172886,26344924,6.6,451914662,25741776,6.0,462288338,10373676,2.3,470022670,7734332,1.7,498358681,28336011,6.0
"경기도","농업, 임업 및 어업",3000280,-34523,-1.1,2749883,-250397,-8.3,2846230,96347,3.5,2853518,7288,0.3,2958078,104560,3.7,3034823,76745,2.6,3144806,109983,3.6,3256687,111881,3.6,3073106,-183581,-5.6,3014463,-58643,-1.9,2919473,-94990,-3.2,3270723,351250,12.0,3617743,347020,10.6,3521439,-96304,-2.7,3197657,-323782,-9.2,3140614,-57043,-1.8,3198202,57588,1.8,3318432,120230,3.8,3100006,-218426,-6.6,3210592,110586,3.6
"경기도","광제조업",51442649,4591073,9.8,53325119,1882470,3.7,58502768,5177649,9.7,61325671,2822903,4.8,70410114,9084443,14.8,73914969,3504855,5.0,77476614,3561645,4.8,78177766,701152,0.9,95087234,16909468,21.6,101087703,6000469,6.3,105429197,4341494,4.3,114856430,9427233,8.9,119771979,4915549,4.3,128525485,8753506,7.3,134823544,6298059,4.9,148593550,13770006,10.2,161419863,12826313,8.6,164584087,3164224,2.0,171747507,7163420,4.4,187372522,15625015,9.1
"경기도","전기, 가스, 증기 및 공기 조절 공급업",4439329,133768,3.1,4657675,218346,4.9,5200009,542334,11.6,5799823,599814,11.5,5782117,-17706,-0.3,5627404,-154713,-2.7,4890675,-736729,-13.1,5263009,372334,7.6,5614769,351760,6.7,5535024,-79745,-1.4,6784055,1249031,22.6,5763134,-1020921,-15.0,4224674,-1538460,-26.7,4765314,540640,12.8,4747196,-18118,-0.4,5381383,634187,13.4,5531923,150540,2.8,6070008,538085,9.7,6994242,924234,15.2,7400323,406081,5.8
"경기도","건설업",16126680,307730,1.9,16698724,572044,3.5,17408962,710238,4.3,17924775,515813,3.0,17974220,49445,0.3,18008009,33789,0.2,18103164,95155,0.5,19520835,1417671,7.8,18340064,-1180771,-6.0,16911549,-1428515,-7.8,15877622,-1033927,-6.1,16238635,361013,2.3,17856379,1617744,10.0,19835514,1979135,11.1,23664175,3828661,19.3,27105751,3441576,14.5,27485211,379460,1.4,27016066,-469145,-1.7,25566136,-1449930,-5.4,25800603,234467,0.9
"경기도","서비스업",97532531,10061262,11.5,104065387,6532856,6.7,110192345,6126958,5.9,117889193,7696848,7.0,125472570,7583377,6.4,134051803,8579233,6.8,142569749,8517946,6.4,147637754,5068005,3.6,157342690,9704936,6.6,164904502,7561812,4.8,173949183,9044681,5.5,181983968,8034785,4.6,190782587,8798619,4.8,197216290,6433703,3.4,203256554,6040264,3.1,209925441,6668887,3.3,220799798,10874357,5.2,227677158,6877360,3.1,230524783,2847625,1.3,242157561,11632778,5.0
"강원도","지역내총생산(시장가격)",27377155,708243,2.7,28861908,1484753,5.4,29386767,524859,1.8,29695748,308981,1.1,31550828,1855080,6.2,32853097,1302269,4.1,33674653,821556,2.5,33976932,302279,0.9,35452559,1475627,4.3,36296644,844085,2.4,37021010,724366,2.0,38211948,1190938,3.2,40077987,1866039,4.9,40867985,789998,2.0,42047331,1179346,2.9,43761362,1714031,4.1,44574334,812972,1.9,46064137,1489803,3.3,44829136,-1235001,-2.7,46781331,1952195,4.4
"강원도","농업, 임업 및 어업",1425922,28730,2.1,1376688,-49234,-3.5,1410152,33464,2.4,1453102,42950,3.0,1509083,55981,3.9,1699889,190806,12.6,1616672,-83217,-4.9,1807667,190995,11.8,1801938,-5729,-0.3,1769568,-32370,-1.8,1726529,-43039,-2.4,1739514,12985,0.8,2014163,274649,15.8,2105220,91057,4.5,2056741,-48479,-2.3,2103563,46822,2.3,2028071,-75492,-3.6,2175911,147840,7.3,2106673,-69238,-3.2,2170596,63923,3.0
"강원도","광제조업",2812078,-99288,-3.4,2946961,134883,4.8,3075591,128630,4.4,3027149,-48442,-1.6,3225827,198678,6.6,3261072,35245,1.1,3456731,195659,6.0,3360780,-95951,-2.8,3934689,573909,17.1,4051524,116835,3.0,4040249,-11275,-0.3,4161564,121315,3.0,4606055,444491,10.7,4679516,73461,1.6,4918681,239165,5.1,5391948,473267,9.6,5319618,-72330,-1.3,5328618,9000,0.2,5128849,-199769,-3.7,5258973,130124,2.5
"강원도","전기, 가스, 증기 및 공기 조절 공급업",513840,-31759,-5.8,570828,56988,11.1,607200,36372,6.4,524855,-82345,-13.6,660302,135447,25.8,658488,-1814,-0.3,812094,153606,23.3,920151,108057,13.3,1013820,93669,10.2,1149837,136017,13.4,958222,-191615,-16.7,863025,-95197,-9.9,864532,1507,0.2,848462,-16070,-1.9,811348,-37114,-4.4,1065723,254375,31.4,1327592,261869,24.6,1363826,36234,2.7,1064884,-298942,-21.9,1162498,97614,9.2
"강원도","건설업",2940237,194308,7.1,3562604,622367,21.2,3441867,-120737,-3.4,3336241,-105626,-3.1,3544114,207873,6.2,3550093,5979,0.2,3026133,-523960,-14.8,3138255,112122,3.7,2895371,-242884,-7.7,2703845,-191526,-6.6,2916479,212634,7.9,3147604,231125,7.9,3535262,387658,12.3,3695872,160610,4.5,3896827,200955,5.4,3857266,-39561,-1.0,3428645,-428621,-11.1,3492241,63596,1.9,3628057,135816,3.9,3652281,24224,0.7
"강원도","서비스업",17187328,618662,3.7,17929398,742070,4.3,18470282,540884,3.0,19215298,745016,4.0,20158113,942815,4.9,21309479,1151366,5.7,22183036,873557,4.1,22441075,258039,1.2,23554073,1112998,5.0,24255608,701535,3.0,24874509,618901,2.6,25817878,943369,3.8,26436377,618499,2.4,26710198,273821,1.0,27414993,704795,2.6,28345899,930906,3.4,29428171,1082272,3.8,30442976,1014805,3.4,29481125,-961851,-3.2,31083319,1602194,5.4
"충청북도","지역내총생산(시장가격)",29656804,1362750,4.8,30693993,1037189,3.5,33573276,2879283,9.4,33307920,-265356,-0.8,36176510,2868590,8.6,38575637,2399127,6.6,37908674,-666963,-1.7,40008263,2099589,5.5,43503412,3495149,8.7,46066868,2563456,5.9,47647389,1580521,3.4,49519653,1872264,3.9,51596699,2077046,4.2,55191633,3594934,7.0,58380533,3188900,5.8,61953139,3572606,6.1,65830010,3876871,6.3,66927772,1097762,1.7,65926194,-1001578,-1.5,70448338,4522144,6.9
"충청북도","농업, 임업 및 어업",1693879,40435,2.4,1593008,-100871,-6.0,1552713,-40295,-2.5,1557588,4875,0.3,1551969,-5619,-0.4,1591570,39601,2.6,1674213,82643,5.2,1932250,258037,15.4,1806530,-125720,-6.5,1868922,62392,3.5,1879913,10991,0.6,1866711,-13202,-0.7,1826191,-40520,-2.2,2005260,179069,9.8,1884379,-120881,-6.0,1915026,30647,1.6,1873677,-41349,-2.2,1904052,30375,1.6,1701245,-202807,-10.7,1780502,79257,4.7
"충청북도","광제조업",9538298,753092,8.6,9786071,247773,2.6,10990977,1204906,12.3,11115665,124688,1.1,12703764,1588099,14.3,14008447,1304683,10.3,13225001,-783446,-5.6,14294375,1069374,8.1,16739702,2445327,17.1,18181133,1441431,8.6,18765920,584787,3.2,19871328,1105408,5.9,21127430,1256102,6.3,23270404,2142974,10.1,24759349,1488945,6.4,27326275,2566926,10.4,30063268,2736993,10.0,30812789,749521,2.5,30324757,-488032,-1.6,33953458,3628701,12.0
"충청북도","전기, 가스, 증기 및 공기 조절 공급업",255233,-48389,-15.9,312632,57399,22.5,327872,15240,4.9,316346,-11526,-3.5,301630,-14716,-4.7,321625,19995,6.6,172160,-149465,-46.5,228756,56596,32.9,219220,-9536,-4.2,194090,-25130,-11.5,178949,-15141,-7.8,224099,45150,25.2,266398,42299,18.9,335156,68758,25.8,391658,56502,16.9,458089,66431,17.0,449567,-8522,-1.9,459070,9503,2.1,749203,290133,63.2,759148,9945,1.3
"충청북도","건설업",2185150,-197304,-8.3,2315973,130823,6.0,2244717,-71256,-3.1,2692928,448211,20.0,2986303,293375,10.9,3050210,63907,2.1,2653174,-397036,-13.0,2811597,158423,6.0,2981961,170364,6.1,2748529,-233432,-7.8,2696530,-51999,-1.9,2715223,18693,0.7,2666022,-49201,-1.8,2791510,125488,4.7,3265582,474072,17.0,3574102,308520,9.4,4118895,544793,15.2,3579025,-539870,-13.1,3142334,-436691,-12.2,3064922,-77412,-2.5
"충청북도","서비스업",13511338,588562,4.6,14089947,578609,4.3,14570215,480268,3.4,15252358,682143,4.7,15950610,698252,4.6,16844616,894006,5.6,17401217,556601,3.3,17820892,419675,2.4,18692029,871137,4.9,19846079,1154050,6.2,20643341,797262,4.0,21291848,648507,3.1,22029158,737310,3.5,22560687,531529,2.4,23391820,831133,3.7,23880182,488362,2.1,24393966,513784,2.2,25195723,801757,3.3,25214568,18845,0.1,26392855,1178287,4.7
"충청남도","지역내총생산(시장가격)",50205811,3772950,8.1,55468963,5263152,10.5,60583607,5114644,9.2,66603884,6020277,9.9,72238019,5634135,8.5,76413497,4175478,5.8,80523469,4109972,5.4,82604137,2080668,2.6,92056862,9452725,11.4,98515870,6459008,7.0,99219568,703698,0.7,97403497,-1816071,-1.8,100199403,2795906,2.9,101299131,1099728,1.1,104503363,3204232,3.2,110165655,5662292,5.4,110873163,707508,0.6,112310782,1437619,1.3,112762058,451276,0.4,118487227,5725169,5.1
"충청남도","농업, 임업 및 어업",3347072,-176357,-5.0,3286971,-60101,-1.8,3450400,163429,5.0,3398912,-51488,-1.5,3551777,152865,4.5,3600562,48785,1.4,3977946,377384,10.5,4066800,88854,2.2,3939689,-127111,-3.1,3876085,-63604,-1.6,3934058,57973,1.5,3929989,-4069,-0.1,4455458,525469,13.4,4495906,40448,0.9,4062777,-433129,-9.6,4057495,-5282,-0.1,4017635,-39860,-1.0,4227809,210174,5.2,3960571,-267238,-6.3,4381415,420844,10.6
"충청남도","광제조업",19472566,2404291,14.1,21568656,2096090,10.8,24304007,2735351,12.7,27326277,3022270,12.4,31191353,3865076,14.1,33542646,2351293,7.5,35647490,2104844,6.3,37251047,1603557,4.5,43588158,6337111,17.0,48448127,4859969,11.1,47914567,-533560,-1.1,46132511,-1782056,-3.7,47197788,1065277,2.3,46313619,-884169,-1.9,48356088,2042469,4.4,52762844,4406756,9.1,53872702,1109858,2.1,54242035,369333,0.7,54765430,523395,1.0,58605482,3840052,7.0
"충청남도","전기, 가스, 증기 및 공기 조절 공급업",3028500,992062,48.7,3173368,144868,4.8,2954205,-219163,-6.9,3074118,119913,4.1,2978226,-95892,-3.1,3149813,171587,5.8,4235717,1085904,34.5,4656017,420300,9.9,4734399,78382,1.7,4645048,-89351,-1.9,3952982,-692066,-14.9,4180859,227877,5.8,4775490,594631,14.2,4832875,57385,1.2,4656937,-175938,-3.6,5396813,739876,15.9,5091934,-304879,-5.6,5280521,188587,3.7,4920541,-359980,-6.8,4877301,-43240,-0.9
"충청남도","건설업",3482149,-361941,-9.4,4180791,698642,20.1,4910425,729634,17.5,5345558,435133,8.9,5524377,178819,3.3,5395292,-129085,-2.3,5873517,478225,8.9,5900349,26832,0.5,6135847,235498,4.0,6157535,21688,0.4,6557245,399710,6.5,5701804,-855441,-13.0,5482737,-219067,-3.8,6179099,696362,12.7,6260429,81330,1.3,6171211,-89218,-1.4,5334840,-836371,-13.6,4951911,-382929,-7.2,5315629,363718,7.3,5384530,68901,1.3
"충청남도","서비스업",17212266,662878,4.0,18133096,920830,5.3,18988124,855028,4.7,20156825,1168701,6.2,21176574,1019749,5.1,22480861,1304287,6.2,23290920,810059,3.6,24183528,892608,3.8,25632115,1448587,6.0,26665167,1033052,4.0,27065494,400327,1.5,27851071,785577,2.9,28591697,740626,2.7,29614025,1022328,3.6,30928141,1314116,4.4,31221463,293322,0.9,32054897,833434,2.7,33355941,1301044,4.1,33747565,391624,1.2,34853464,1105899,3.3
"전라북도","지역내총생산(시장가격)",32419090,953828,3.0,32768805,349715,1.1,33844818,1076013,3.3,34414457,569639,1.7,36053645,1639188,4.8,37890302,1836657,5.1,39294329,1404027,3.7,39655937,361608,0.9,41674930,2018993,5.1,43285951,1611021,3.9,43728235,442284,1.0,45637671,1909436,4.4,46567890,930219,2.0,47018028,450138,1.0,46664550,-353478,-0.8,47553099,888549,1.9,48350793,797694,1.7,49506041,1155248,2.4,49116252,-389789,-0.8,50636383,1520131,3.1
"전라북도","농업, 임업 및 어업",2612083,-249448,-8.7,2567604,-44479,-1.7,2947821,380217,14.8,2748814,-199007,-6.8,2860080,111266,4.0,3139160,279080,9.8,3321020,181860,5.8,3598101,277081,8.3,3255747,-342354,-9.5,3427460,171713,5.3,3136776,-290684,-8.5,3513502,376726,12.0,3666925,153423,4.4,3676762,9837,0.3,3366254,-310508,-8.4,3463763,97509,2.9,3420221,-43542,-1.3,3526160,105939,3.1,3244946,-281214,-8.0,3388397,143451,4.4
"전라북도","광제조업",7423592,317646,4.5,7430008,6416,0.1,8135067,705059,9.5,8152264,17197,0.2,8533045,380781,4.7,9142276,609231,7.1,9366668,224392,2.5,8917140,-449528,-4.8,10523450,1606310,18.0,10961533,438083,4.2,10824914,-136619,-1.2,11440011,615097,5.7,11609021,169010,1.5,11736784,127763,1.1,11125396,-611388,-5.2,11179097,53701,0.5,11152811,-26286,-0.2,10834401,-318410,-2.9,10393717,-440684,-4.1,11119409,725692,7.0
"전라북도","전기, 가스, 증기 및 공기 조절 공급업",465143,-102971,-18.1,590729,125586,27.0,609914,19185,3.2,624372,14458,2.4,709029,84657,13.6,789379,80350,11.3,782641,-6738,-0.9,897018,114377,14.6,1424976,527958,58.9,1456471,31495,2.2,1678443,221972,15.2,1489188,-189255,-11.3,1322298,-166890,-11.2,1213444,-108854,-8.2,1219885,6441,0.5,1286287,66402,5.4,1196921,-89366,-6.9,1266431,69510,5.8,1469288,202857,16.0,1480941,11653,0.8
"전라북도","건설업",2679259,-266883,-9.1,2831421,152162,5.7,2599864,-231557,-8.2,2799457,199593,7.7,3179656,380199,13.6,3007973,-171683,-5.4,3284511,276538,9.2,3311962,27451,0.8,2967140,-344822,-10.4,2881225,-85915,-2.9,3018343,137118,4.8,3250199,231856,7.7,3238712,-11487,-0.4,3007885,-230827,-7.1,2806022,-201863,-6.7,2991385,185363,6.6,3136099,144714,4.8,3148614,12515,0.4,3171486,22872,0.7,2993225,-178261,-5.6
"전라북도","서비스업",16521376,1337605,8.8,16838594,317218,1.9,16984287,145693,0.9,17332108,347821,2.0,17928243,596135,3.4,18844104,915861,5.1,19481270,637166,3.4,20040224,558954,2.9,20863869,823645,4.1,21629368,765499,3.7,22296786,667418,3.1,23037376,740590,3.3,23642752,605376,2.6,24012839,370087,1.6,24729785,716946,3.0,25243380,513595,2.1,25964735,721355,2.9,26953059,988324,3.8,26866560,-86499,-0.3,27749003,882443,3.3
"전라남도","지역내총생산(시장가격)",52071978,2607936,5.3,52730314,658336,1.3,55586311,2855997,5.4,56104942,518631,0.9,57944653,1839711,3.3,61058914,3114261,5.4,61841218,782304,1.3,61529089,-312129,-0.5,67644440,6115351,9.9,66697766,-946674,-1.4,67142356,444590,0.7,68435908,1293552,1.9,68405097,-30811,0.0,68878376,473279,0.7,70449724,1571348,2.3,71340179,890455,1.3,72888289,1548110,2.2,74618019,1729730,2.4,74972494,354475,0.5,76965787,1993293,2.7
"전라남도","농업, 임업 및 어업",3863533,-360548,-8.5,3900431,36898,1.0,4236895,336464,8.6,4087561,-149334,-3.5,4203075,115514,2.8,4366457,163382,3.9,4574404,207947,4.8,4621636,47232,1.0,4613009,-8627,-0.2,4592208,-20801,-0.5,4417020,-175188,-3.8,4746954,329934,7.5,4806633,59679,1.3,4782460,-24173,-0.5,4742797,-39663,-0.8,4873725,130928,2.8,5105560,231835,4.8,5285947,180387,3.5,5060776,-225171,-4.3,5421895,361119,7.1
"전라남도","광제조업",14968321,-70555,-0.5,16735518,1767197,11.8,19310066,2574548,15.4,19001802,-308264,-1.6,19746205,744403,3.9,20306953,560748,2.8,21526511,1219558,6.0,18799326,-2727185,-12.7,23739829,4940503,26.3,22774200,-965629,-4.1,22391285,-382915,-1.7,22958085,566800,2.5,22470680,-487405,-2.1,21957462,-513218,-2.3,22480656,523194,2.4,22805486,324830,1.4,22915492,110006,0.5,22722374,-193118,-0.8,21970001,-752373,-3.3,23115051,1145050,5.2
"전라남도","전기, 가스, 증기 및 공기 조절 공급업",1613431,310480,23.8,1921260,307829,19.1,1980970,59710,3.1,2418843,437873,22.1,2280612,-138231,-5.7,2453681,173069,7.6,2840212,386531,15.8,2696789,-143423,-5.0,2843983,147194,5.5,2334938,-509045,-17.9,2024567,-310371,-13.3,2079166,54599,2.7,2751912,672746,32.4,2944529,192617,7.0,2881902,-62627,-2.1,3105237,223335,7.7,2899883,-205354,-6.6,2882841,-17042,-0.6,2904229,21388,0.7,2976258,72029,2.5
"전라남도","건설업",4148624,197956,5.0,4120338,-28286,-0.7,4295309,174971,4.2,4383581,88272,2.1,4424049,40468,0.9,5036041,611992,13.8,4802049,-233992,-4.6,5530959,728910,15.2,4815027,-715932,-12.9,5241116,426089,8.8,5334302,93186,1.8,4754683,-579619,-10.9,4274049,-480634,-10.1,4334986,60937,1.4,4251351,-83635,-1.9,4091976,-159375,-3.7,4277662,185686,4.5,5071273,793611,18.6,5717796,646523,12.7,4935111,-782685,-13.7
"전라남도","서비스업",17390804,798111,4.8,17365959,-24845,-0.1,17575129,209170,1.2,18513369,938240,5.3,19513344,999975,5.4,20405604,892260,4.6,21252045,846441,4.1,21575717,323672,1.5,22566461,990744,4.6,23154068,587607,2.6,23923279,769211,3.3,24801436,878157,3.7,25592939,791503,3.2,26594578,1001639,3.9,27340364,745786,2.8,27900363,559999,2.0,28939552,1039189,3.7,30294553,1355001,4.7,30338782,44229,0.1,31325700,986918,3.3
"경상북도","지역내총생산(시장가격)",60328507,3838401,6.8,65372870,5044363,8.4,69948144,4575274,7.0,74596282,4648138,6.6,77440727,2844445,3.8,83621419,6180692,8.0,86102708,2481289,3.0,85724356,-378352,-0.4,92044050,6319694,7.4,94466406,2422356,2.6,95229383,762977,0.8,98842637,3613254,3.8,105901155,7058518,7.1,103120174,-2780981,-2.6,105745496,2625322,2.5,104429785,-1315711,-1.2,103149107,-1280678,-1.2,104417627,1268520,1.2,101370158,-3047469,-2.9,105224262,3854104,3.8
"경상북도","농업, 임업 및 어업",3944580,164568,4.4,3544997,-399583,-10.1,3979024,434027,12.2,3995855,16831,0.4,4132510,136655,3.4,4425043,292533,7.1,4856484,431441,9.7,4801951,-54533,-1.1,4793025,-8926,-0.2,4693665,-99360,-2.1,4990208,296543,6.3,5024877,34669,0.7,5202343,177466,3.5,5481436,279093,5.4,4974613,-506823,-9.2,5092731,118118,2.4,5190049,97318,1.9,5535643,345594,6.7,5207524,-328119,-5.9,5617665,410141,7.9
"경상북도","광제조업",23927154,2547188,11.9,27275243,3348089,14.0,30731742,3456499,12.7,33853252,3121510,10.2,35075229,1221977,3.6,40281117,5205888,14.8,41223349,942232,2.3,40515221,-708128,-1.7,44584165,4068944,10.0,45809064,1224899,2.7,45394393,-414671,-0.9,47688576,2294183,5.1,52646990,4958414,10.4,47314385,-5332605,-10.1,48524056,1209671,2.6,46181302,-2342754,-4.8,44967327,-1213975,-2.6,44872463,-94864,-0.2,42586061,-2286402,-5.1,44901024,2314963,5.4
"경상북도","전기, 가스, 증기 및 공기 조절 공급업",2836264,88931,3.2,2720012,-116252,-4.1,3063108,343096,12.6,3488199,425091,13.9,3443859,-44340,-1.3,3318703,-125156,-3.6,3233100,-85603,-2.6,2911552,-321548,-9.9,2883877,-27675,-1.0,2603709,-280168,-9.7,2094838,-508871,-19.5,2121436,26598,1.3,2488242,366806,17.3,2856358,368116,14.8,2939710,83352,2.9,3250034,310324,10.6,3326614,76580,2.4,3655638,329024,9.9,3737286,81648,2.2,3616930,-120356,-3.2
